Seq1	Seq2	Tot Score	Tot Energy	Max Score	Max Energy	Strand	Len1	Len2	Positions
asu-miR-5360-3p	AgR020_g222_t02	170.00	-20.90	170.00	-20.90	196047	22	2084	 649
asu-miR-5360-3p	AgR020_g222_t04	170.00	-20.90	170.00	-20.90	196049	22	2084	 649
asu-miR-5360-3p	AgR025_g039_t01	464.00	-41.60	170.00	-21.18	201701	22	12795	 12749 6848 11821
asu-miR-5360-3p	AgR025_g039_t02	464.00	-41.60	170.00	-21.18	201705	22	12795	 12749 6848 11821
asu-miR-5360-3p	AgR025_g039_t03	464.00	-41.60	170.00	-21.18	201708	22	10206	 10160 4259 9232
asu-miR-5360-3p	AgR025_g039_t04	314.00	-30.47	170.00	-21.18	201711	22	5844	 5798 4870
asu-miR-5360-5p	AgB04_g209_t01	170.00	-21.76	170.00	-21.76	242255	23	883	 2
asu-miR-5360-5p	AgB04_g209_t02	170.00	-21.76	170.00	-21.76	242257	23	883	 2
asu-miR-5360-5p	AgB04_g209_t03	170.00	-21.76	170.00	-21.76	242259	23	883	 2
asu-miR-5360-5p	AgR010_g178_t01	170.00	-22.52	170.00	-22.52	258403	23	256	 1
asu-miR-5360-5p	AgR014X_g082_t04	315.00	-48.76	170.00	-24.54	264539	23	299	 194 173
asu-miR-5360-5p	AgR014X_g082_t05	315.00	-48.76	170.00	-24.54	264570	23	299	 194 173
asu-miR-5360-5p	AgR014X_g082_t07	315.00	-48.76	170.00	-24.54	264580	23	299	 194 173
asu-miR-5360-5p	AgR040X_g041_t01	170.00	-24.13	170.00	-24.13	290640	23	2174	 1693
asu-miR-5360-5p	AgR040X_g041_t02	170.00	-24.13	170.00	-24.13	290641	23	2174	 1693
asu-miR-5360-5p	AgR053_g012_t01	170.00	-23.68	170.00	-23.68	296552	23	938	 30
asu-miR-5360-5p	AgR053_g012_t02	170.00	-23.68	170.00	-23.68	296554	23	1005	 97
asu-miR-5361-3p	AgB08X_g218_t01	170.00	-23.00	170.00	-23.00	266132	22	1908	 1250
asu-miR-5361-3p	AgB08X_g218_t02	170.00	-23.00	170.00	-23.00	266133	22	1908	 1250
asu-miR-5361-3p	AgB08X_g218_t03	170.00	-23.00	170.00	-23.00	266135	22	1302	 644
asu-miR-5361-3p	AgB08X_g218_t04	170.00	-23.00	170.00	-23.00	266136	22	1908	 1250
asu-miR-5361-3p	AgB08X_g218_t05	170.00	-23.00	170.00	-23.00	266137	22	1908	 1250
asu-miR-5361-3p	AgR011_g162_t01	170.00	-19.06	170.00	-19.06	261297	22	6758	 163
asu-miR-5361-5p	AgB02_g356_t06	170.00	-21.93	170.00	-21.93	159632	22	808	 685
asu-miR-5361-5p	AgB03_g297_t01	170.00	-21.73	170.00	-21.73	163679	22	2432	 1174
asu-miR-5361-5p	AgB08X_g159_t02	759.00	-76.91	170.00	-19.45	189751	22	8279	 607 2647 6806 2761 4933
asu-miR-5361-5p	AgB08X_g159_t03	759.00	-76.91	170.00	-19.45	189752	22	8076	 404 2444 6603 2558 4730
asu-miR-5361-5p	AgB08X_g159_t05	759.00	-76.91	170.00	-19.45	189756	22	8287	 615 2655 6814 2769 4941
asu-miR-5361-5p	AgR001_g424_t10	170.00	-23.21	170.00	-23.21	157287	22	725	 547
asu-miR-5362-3p	AgB34_g004_t03	170.00	-22.16	170.00	-22.16	226921	22	1818	 170
asu-miR-5362-3p	AgR001_g394_t03	330.00	-40.31	170.00	-27.13	157109	22	3430	 3309 3251
asu-miR-5362-3p	AgR023_g069_t04	170.00	-23.27	170.00	-23.27	199120	22	230	 121
asu-miR-5362-3p	AgR023_g069_t05	170.00	-23.27	170.00	-23.27	199128	22	230	 121
asu-miR-5362-3p	AgR034_g043_t01	482.00	-66.31	170.00	-25.44	209906	22	2978	 318 296 1512
asu-miR-5362-3p	AgR132_g004_t01	324.00	-49.32	170.00	-25.99	228057	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t02	324.00	-49.32	170.00	-25.99	228058	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t03	324.00	-49.32	170.00	-25.99	228059	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t04	324.00	-49.32	170.00	-25.99	228060	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t05	324.00	-49.32	170.00	-25.99	228061	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t06	324.00	-49.32	170.00	-25.99	228062	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t07	324.00	-49.32	170.00	-25.99	228063	22	1804	 813 1763
asu-miR-5362-3p	AgR132_g004_t08	324.00	-49.32	170.00	-25.99	228064	22	1804	 813 1763
asu-miR-5363-3p	AgB06_g006_t01	313.00	-39.94	170.00	-27.46	175959	22	1467	 283 1101
asu-miR-5363-3p	AgB06_g006_t02	313.00	-39.94	170.00	-27.46	175962	22	1467	 283 1101
asu-miR-5363-3p	AgB06_g006_t04	313.00	-39.94	170.00	-27.46	175966	22	1467	 283 1101
asu-miR-5363-3p	AgE08_g004_t02	317.00	-43.65	170.00	-24.37	224382	22	4190	 3643 1138
asu-miR-5363-3p	AgR007_g136_t01	315.00	-42.44	170.00	-24.75	177927	22	3774	 2053 1533
asu-miR-5363-5p	AgB03_g342_t02	170.00	-24.42	170.00	-24.42	392363	24	679	 381
asu-miR-5363-5p	AgR059_g023_t02	170.00	-22.28	170.00	-22.28	450311	24	192	 51
asu-miR-5363-5p	AgR059_g023_t03	170.00	-22.28	170.00	-22.28	450312	24	192	 51
asu-miR-5363-5p	AgR059_g023_t07	170.00	-22.28	170.00	-22.28	450316	24	192	 51
asu-miR-5364-3p	AgB02_g363_t02	170.00	-16.69	170.00	-16.69	83524	22	662	 588
asu-miR-5364-3p	AgB02_g363_t03	170.00	-16.69	170.00	-16.69	83526	22	662	 588
asu-miR-5364-3p	AgB02_g363_t04	170.00	-16.69	170.00	-16.69	83528	22	662	 588
asu-miR-5364-3p	AgB02_g363_t14	170.00	-16.69	170.00	-16.69	83541	22	662	 588
asu-miR-5364-3p	AgB08X_g197_t01	739.00	-74.60	170.00	-17.62	113767	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgB08X_g197_t02	739.00	-74.60	170.00	-17.62	113768	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgB08X_g197_t03	739.00	-74.60	170.00	-17.62	113769	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgB08X_g197_t06	739.00	-74.60	170.00	-17.62	113772	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgB08X_g197_t07	739.00	-74.60	170.00	-17.62	113773	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgB08X_g197_t08	739.00	-74.60	170.00	-17.62	113774	22	8217	 6152 2028 5847 6195 7061
asu-miR-5364-3p	AgE02_g038_t02	762.00	-81.59	170.00	-19.76	146238	22	13224	 672 8017 5455 1605 3349
asu-miR-5364-3p	AgE02_g038_t03	902.00	-98.03	170.00	-19.76	146239	22	14399	 1847 9192 6630 2780 4524 1142
asu-miR-5364-3p	AgE20_g006_t01	1326.00	-132.55	170.00	-18.76	149819	22	26967	 15949 24659 25580 10245 13988 18670 25859 3061 4916
asu-miR-5364-3p	AgE20_g006_t02	1326.00	-132.55	170.00	-18.76	149820	22	28506	 17488 26198 27119 11784 15527 20209 27398 4600 6455
asu-miR-5364-3p	AgR004_g175_t01	170.00	-21.65	170.00	-21.65	95626	22	757	 19
asu-miR-5364-3p	AgR004_g175_t02	170.00	-21.65	170.00	-21.65	95627	22	757	 19
asu-miR-5364-3p	AgR004_g175_t03	170.00	-21.65	170.00	-21.65	95628	22	757	 19
asu-miR-5364-3p	AgR004_g175_t04	170.00	-21.65	170.00	-21.65	95629	22	757	 19
asu-miR-5364-3p	AgR004_g175_t05	170.00	-21.65	170.00	-21.65	95630	22	757	 19
asu-miR-5364-3p	AgR004_g175_t06	170.00	-21.65	170.00	-21.65	95631	22	757	 19
asu-miR-5364-3p	AgR020_g095_t01	170.00	-18.11	170.00	-18.11	119330	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t02	170.00	-18.11	170.00	-18.11	119331	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t03	170.00	-18.11	170.00	-18.11	119332	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t04	170.00	-18.11	170.00	-18.11	119333	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t05	170.00	-18.11	170.00	-18.11	119334	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t06	170.00	-18.11	170.00	-18.11	119335	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t07	170.00	-18.11	170.00	-18.11	119336	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t08	170.00	-18.11	170.00	-18.11	119337	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t09	170.00	-18.11	170.00	-18.11	119338	22	2125	 2041
asu-miR-5364-3p	AgR020_g095_t10	170.00	-18.11	170.00	-18.11	119339	22	2125	 2041
asu-miR-5364-3p	AgR020_g195_t01	317.00	-34.21	170.00	-17.60	119761	22	3828	 2831 584
asu-miR-5364-3p	AgR020_g195_t02	317.00	-34.21	170.00	-17.60	119763	22	3542	 2545 298
asu-miR-5364-3p	AgR020_g195_t03	317.00	-34.21	170.00	-17.60	119764	22	3828	 2831 584
asu-miR-5364-3p	AgR020_g195_t04	317.00	-34.21	170.00	-17.60	119765	22	3828	 2831 584
asu-miR-5364-5p	AgB04_g013_t01	314.00	-40.54	170.00	-20.44	165257	25	5600	 5014 3303
asu-miR-5364-5p	AgB04_g013_t02	314.00	-40.54	170.00	-20.44	165263	25	5600	 5014 3303
asu-miR-5364-5p	AgB04_g013_t03	314.00	-40.54	170.00	-20.44	165264	25	5501	 4915 3204
asu-miR-5364-5p	AgB04_g013_t04	314.00	-40.54	170.00	-20.44	165270	25	5600	 5014 3303
asu-miR-5364-5p	AgB04_g013_t05	314.00	-40.54	170.00	-20.44	165271	25	5501	 4915 3204
asu-miR-5364-5p	AgB04_g013_t06	314.00	-40.54	170.00	-20.44	165277	25	5600	 5014 3303
asu-miR-5364-5p	AgR003_g318_t02	170.00	-20.08	170.00	-20.08	170661	25	2010	 1563
asu-miR-5364-5p	AgR003_g318_t03	170.00	-20.08	170.00	-20.08	170662	25	2010	 1563
asu-miR-5364-5p	AgR003_g318_t04	170.00	-20.08	170.00	-20.08	170663	25	1934	 1487
asu-miR-5364-5p	AgR005_g208_t01	477.00	-50.76	170.00	-18.69	173686	25	1454	 404 66 260
asu-miR-5364-5p	AgR005_g208_t02	477.00	-50.76	170.00	-18.69	173687	25	1454	 404 66 260
asu-miR-5364-5p	AgR005_g208_t03	477.00	-50.76	170.00	-18.69	173688	25	1454	 404 66 260
asu-miR-5364-5p	AgR005_g208_t04	477.00	-50.76	170.00	-18.69	173689	25	1454	 404 66 260
asu-miR-5364-5p	AgR005_g208_t05	477.00	-50.76	170.00	-18.69	173691	25	1482	 432 94 288
asu-miR-5364-5p	AgR005_g208_t06	477.00	-50.76	170.00	-18.69	173692	25	1454	 404 66 260
asu-miR-5364-5p	AgR005_g208_t07	477.00	-50.76	170.00	-18.69	173694	25	1482	 432 94 288
asu-miR-5364-5p	AgR005_g422_t01	314.00	-27.90	170.00	-15.86	174478	25	13520	 4358 3384
asu-miR-5364-5p	AgR005_g422_t02	314.00	-27.90	170.00	-15.86	174480	25	10993	 1831 857
asu-miR-5364-5p	AgR005_g422_t03	314.00	-27.90	170.00	-15.86	174485	25	13637	 4475 3501
asu-miR-5364-5p	AgR005_g422_t04	314.00	-27.90	170.00	-15.86	174487	25	10993	 1831 857
asu-miR-5364-5p	AgR005_g422_t05	314.00	-27.90	170.00	-15.86	174488	25	13520	 4358 3384
asu-miR-5364-5p	AgR005_g422_t06	314.00	-27.90	170.00	-15.86	174489	25	13520	 4358 3384
asu-miR-5364-5p	AgR005_g422_t07	314.00	-27.90	170.00	-15.86	174490	25	13520	 4358 3384
asu-miR-5364-5p	AgR009X_g225_t01	170.00	-18.93	170.00	-18.93	181106	25	3363	 3246
asu-miR-5364-5p	AgR009X_g225_t02	170.00	-18.93	170.00	-18.93	181107	25	3363	 3246
asu-miR-5365a-3p	AgB02_g234_t01	326.00	-32.55	170.00	-20.52	6705	22	4524	 3124 3527
asu-miR-5365a-3p	AgB02_g234_t02	326.00	-32.55	170.00	-20.52	6706	22	3023	 1623 2026
asu-miR-5365a-3p	AgB02_g234_t03	326.00	-32.55	170.00	-20.52	6709	22	3210	 1810 2213
asu-miR-5365a-3p	AgB02_g234_t04	326.00	-32.55	170.00	-20.52	6710	22	1993	 593 996
asu-miR-5365a-3p	AgB02_g234_t05	326.00	-32.55	170.00	-20.52	6713	22	3210	 1810 2213
asu-miR-5365a-3p	AgB02_g234_t06	326.00	-32.55	170.00	-20.52	6714	22	4524	 3124 3527
asu-miR-5365a-3p	AgB02_g234_t07	326.00	-32.55	170.00	-20.52	6715	22	4524	 3124 3527
asu-miR-5365a-3p	AgB02_g234_t08	326.00	-32.55	170.00	-20.52	6717	22	3642	 2242 2645
asu-miR-5365a-3p	AgB02_g234_t09	326.00	-32.55	170.00	-20.52	6719	22	3210	 1810 2213
asu-miR-5365a-3p	AgB02_g234_t10	326.00	-32.55	170.00	-20.52	6721	22	3642	 2242 2645
asu-miR-5365a-3p	AgB04_g163_t01	608.00	-62.49	170.00	-17.97	13639	22	3645	 2626 3356 892 491
asu-miR-5365a-3p	AgB04_g163_t02	608.00	-62.49	170.00	-17.97	13640	22	3645	 2626 3356 892 491
asu-miR-5365a-3p	AgB04_g163_t07	608.00	-62.49	170.00	-17.97	13646	22	3645	 2626 3356 892 491
asu-miR-5365a-3p	AgR005_g067_t01	170.00	-20.17	170.00	-20.17	20811	22	4276	 685
asu-miR-5365a-3p	AgR048X_g002_t01	170.00	-17.12	170.00	-17.12	66229	22	1508	 1194
asu-miR-5365a-3p	AgR048X_g002_t02	170.00	-17.12	170.00	-17.12	66230	22	1508	 1194
asu-miR-5365a-3p	AgR054_g016_t01	170.00	-22.74	170.00	-22.74	68384	22	4425	 3713
asu-miR-5365a-3p	AgR054_g017_t01	170.00	-22.74	170.00	-22.74	68385	22	1333	 1063
asu-miR-5365a-3p	AgR054_g017_t02	170.00	-22.74	170.00	-22.74	68386	22	535	 265
asu-miR-5365a-5p	AgR003_g247_t01	170.00	-20.27	170.00	-20.27	170268	21	664	 433
asu-miR-5365a-5p	AgR003_g247_t02	170.00	-20.27	170.00	-20.27	170274	21	829	 598
asu-miR-5365a-5p	AgR004_g053_t01	310.00	-27.60	170.00	-13.81	171380	21	1898	 198 240
asu-miR-5365a-5p	AgR004_g053_t02	310.00	-27.60	170.00	-13.81	171381	21	1898	 198 240
asu-miR-5365b-3p	AgB01_g195_t02	170.00	-16.27	170.00	-16.27	705	22	2818	 279
asu-miR-5365b-3p	AgB01_g195_t03	170.00	-16.27	170.00	-16.27	706	22	2818	 279
asu-miR-5365b-3p	AgB02_g091_t01	170.00	-20.23	170.00	-20.23	6140	22	1948	 411
asu-miR-5365b-3p	AgB02_g091_t02	170.00	-20.23	170.00	-20.23	6146	22	2158	 621
asu-miR-5365b-3p	AgB02_g091_t03	170.00	-20.23	170.00	-20.23	6152	22	2158	 621
asu-miR-5365b-3p	AgE05_g029_t04	170.00	-16.32	170.00	-16.32	71170	22	1270	 1188
asu-miR-5365b-3p	AgR001_g578_t01	170.00	-15.62	170.00	-15.62	5409	22	2427	 2393
asu-miR-5365b-3p	AgR001_g578_t02	170.00	-15.62	170.00	-15.62	5410	22	2427	 2393
asu-miR-5365b-3p	AgR001_g578_t03	170.00	-15.62	170.00	-15.62	5411	22	2427	 2393
asu-miR-5365b-3p	AgR048X_g002_t01	170.00	-16.14	170.00	-16.14	66229	22	1508	 1194
asu-miR-5365b-3p	AgR048X_g002_t02	170.00	-16.14	170.00	-16.14	66230	22	1508	 1194
asu-miR-5365b-5p	AgR003_g247_t01	170.00	-20.27	170.00	-20.27	94116	21	664	 433
asu-miR-5365b-5p	AgR003_g247_t02	170.00	-20.27	170.00	-20.27	94122	21	829	 598
asu-miR-5365b-5p	AgR004_g053_t01	310.00	-27.60	170.00	-13.81	95228	21	1898	 198 240
asu-miR-5365b-5p	AgR004_g053_t02	310.00	-27.60	170.00	-13.81	95229	21	1898	 198 240
asu-miR-5366-3p	AgB02_g015_t01	170.00	-25.36	170.00	-25.36	234291	22	2521	 1429
asu-miR-5366-3p	AgB02_g015_t02	170.00	-25.36	170.00	-25.36	234292	22	2521	 1429
asu-miR-5366-3p	AgE01_g005_t01	476.00	-74.08	170.00	-28.38	296224	22	6781	 1833 6430 4397
asu-miR-5366-3p	AgE01_g005_t02	476.00	-74.08	170.00	-28.38	296225	22	6781	 1833 6430 4397
asu-miR-5366-3p	AgE01_g005_t03	476.00	-74.08	170.00	-28.38	296226	22	6781	 1833 6430 4397
asu-miR-5366-3p	AgE01_g005_t04	476.00	-74.08	170.00	-28.38	296227	22	6781	 1833 6430 4397
asu-miR-5366-3p	AgE01_g005_t05	476.00	-74.08	170.00	-28.38	296228	22	6781	 1833 6430 4397
asu-miR-5366-3p	AgE01_g005_t06	476.00	-74.08	170.00	-28.38	296229	22	6781	 1833 6430 4397
asu-miR-5366-5p	AgB02_g385_t04	170.00	-13.70	170.00	-13.70	159787	22	230	 19
asu-miR-5366-5p	AgB03_g466_t01	318.00	-26.63	170.00	-17.12	164866	22	2702	 75 1290
asu-miR-5366-5p	AgB03_g466_t02	318.00	-26.63	170.00	-17.12	164867	22	2702	 75 1290
asu-miR-5366-5p	AgB03_g466_t03	318.00	-26.63	170.00	-17.12	164868	22	2702	 75 1290
asu-miR-5366-5p	AgB06_g095_t01	170.00	-16.60	170.00	-16.60	176353	22	1037	 779
asu-miR-5366-5p	AgB06_g095_t02	320.00	-30.31	170.00	-16.60	176354	22	5143	 4885 2812
asu-miR-5366-5p	AgB06_g095_t03	320.00	-30.31	170.00	-16.60	176355	22	5143	 4885 2812
asu-miR-5366-5p	AgB11_g065_t01	170.00	-16.15	170.00	-16.15	202483	22	7989	 2532
asu-miR-5366-5p	AgB11_g065_t03	170.00	-16.15	170.00	-16.15	202485	22	7989	 2532
asu-miR-5366-5p	AgB11_g065_t04	170.00	-16.15	170.00	-16.15	202486	22	8284	 2827
asu-miR-5366-5p	AgB11_g065_t05	170.00	-16.15	170.00	-16.15	202487	22	7989	 2532
asu-miR-5366-5p	AgB11_g065_t06	170.00	-16.15	170.00	-16.15	202488	22	7989	 2532
asu-miR-5366-5p	AgB11_g097_t01	170.00	-19.91	170.00	-19.91	202631	22	3492	 758
asu-miR-5366-5p	AgB11_g097_t02	170.00	-19.91	170.00	-19.91	202632	22	3492	 758
asu-miR-5366-5p	AgB11_g137_t01	170.00	-15.56	170.00	-15.56	202721	22	1418	 947
asu-miR-5366-5p	AgB11_g137_t02	170.00	-15.56	170.00	-15.56	202722	22	1450	 979
asu-miR-5366-5p	AgB15X_g075_t01	170.00	-21.69	170.00	-21.69	207923	22	2677	 2089
asu-miR-5366-5p	AgB15X_g075_t02	170.00	-21.69	170.00	-21.69	207927	22	2802	 2214
asu-miR-5366-5p	AgB15X_g075_t03	170.00	-21.69	170.00	-21.69	207928	22	2677	 2089
asu-miR-5366-5p	AgB15X_g075_t04	170.00	-21.69	170.00	-21.69	207931	22	2802	 2214
asu-miR-5366-5p	AgE09_g003_t01	170.00	-16.89	170.00	-16.89	224559	22	2159	 23
asu-miR-5366-5p	AgE09_g003_t02	170.00	-16.89	170.00	-16.89	224560	22	2159	 23
asu-miR-5366-5p	AgE09_g003_t03	170.00	-16.89	170.00	-16.89	224561	22	2159	 23
asu-miR-5366-5p	AgE09_g003_t04	170.00	-16.89	170.00	-16.89	224562	22	2159	 23
asu-miR-5366-5p	AgE09_g003_t05	170.00	-16.89	170.00	-16.89	224563	22	2159	 23
asu-miR-5366-5p	AgR007_g061_t01	629.00	-62.41	170.00	-22.91	177633	22	5583	 1274 2125 3740 3185
asu-miR-5366-5p	AgR007_g061_t02	629.00	-62.41	170.00	-22.91	177637	22	5583	 1274 2125 3740 3185
asu-miR-5366-5p	AgR007_g061_t03	629.00	-62.41	170.00	-22.91	177642	22	5583	 1274 2125 3740 3185
asu-miR-5366-5p	AgR007_g061_t04	629.00	-62.41	170.00	-22.91	177646	22	5583	 1274 2125 3740 3185
asu-miR-5366-5p	AgR008_g271_t01	170.00	-20.01	170.00	-20.01	179831	22	1071	 96
asu-miR-5366-5p	AgR008_g271_t02	170.00	-20.01	170.00	-20.01	179834	22	1170	 195
asu-miR-5366-5p	AgR013X_g025_t01	926.00	-74.54	170.00	-19.01	187113	22	9949	 5757 8850 7611 663 7852 4114
asu-miR-5366-5p	AgR016_g013_t01	318.00	-30.38	170.00	-18.16	191317	22	1994	 1651 570
asu-miR-5366-5p	AgR016_g013_t02	318.00	-30.38	170.00	-18.16	191318	22	1820	 1477 396
asu-miR-5366-5p	AgR022_g046_t01	325.00	-25.68	170.00	-17.85	197849	22	7949	 517 5864
asu-miR-5366-5p	AgR022_g046_t02	325.00	-25.68	170.00	-17.85	197850	22	7949	 517 5864
asu-miR-5366-5p	AgR022_g046_t03	325.00	-25.68	170.00	-17.85	197858	22	8117	 685 6032
asu-miR-5366-5p	AgR026_g099_t08	464.00	-40.21	170.00	-18.22	203310	22	1473	 269 130 635
asu-miR-5366-5p	AgR026_g099_t09	464.00	-40.21	170.00	-18.22	203311	22	1473	 269 130 635
asu-miR-5366-5p	AgR026_g099_t10	464.00	-40.21	170.00	-18.22	203312	22	1473	 269 130 635
asu-miR-5366-5p	AgR026_g099_t11	464.00	-40.21	170.00	-18.22	203313	22	1473	 269 130 635
asu-miR-5366-5p	AgR026_g099_t12	464.00	-40.21	170.00	-18.22	203314	22	1473	 269 130 635
asu-miR-5366-5p	AgR032_g061_t01	170.00	-19.51	170.00	-19.51	209120	22	218	 181
asu-miR-57-3p	AgB16X_g006_t02	170.00	-27.58	170.00	-27.58	286820	22	1287	 115
asu-miR-57-3p	AgB16X_g006_t03	170.00	-27.58	170.00	-27.58	286821	22	195	 115
asu-miR-57-5p	AgR002_g319_t01	170.00	-24.68	170.00	-24.68	9270	25	15143	 5255
asu-miR-57-5p	AgR002_g319_t02	170.00	-24.68	170.00	-24.68	9271	25	13484	 3596
asu-miR-57-5p	AgR002_g319_t03	170.00	-24.68	170.00	-24.68	9273	25	10516	 628
asu-miR-57-5p	AgR002_g319_t04	170.00	-24.68	170.00	-24.68	9281	25	15285	 5397
asu-miR-67-3p	AgB05_g094_t08	170.00	-23.60	170.00	-23.60	91510	24	781	 557
asu-miR-67-3p	AgB10_g002_t01	170.00	-24.98	170.00	-24.98	123480	24	10220	 5648
asu-miR-67-3p	AgB10_g002_t02	170.00	-24.98	170.00	-24.98	123482	24	7087	 2515
asu-miR-67-3p	AgB10_g002_t03	170.00	-24.98	170.00	-24.98	123483	24	10220	 5648
asu-miR-67-3p	AgB10_g002_t04	170.00	-24.98	170.00	-24.98	123485	24	8530	 3958
asu-miR-67-3p	AgB10_g002_t05	170.00	-24.98	170.00	-24.98	123487	24	8742	 4170
asu-miR-67-3p	AgB10_g002_t06	170.00	-24.98	170.00	-24.98	123488	24	10220	 5648
asu-miR-67-3p	AgB10_g002_t07	170.00	-24.98	170.00	-24.98	123491	24	8539	 3967
asu-miR-67-3p	AgB10_g002_t08	170.00	-24.98	170.00	-24.98	123493	24	7087	 2515
asu-miR-67-3p	AgB10_g002_t09	170.00	-24.98	170.00	-24.98	123495	24	8530	 3958
asu-miR-67-3p	AgB10_g002_t11	170.00	-24.98	170.00	-24.98	123500	24	8530	 3958
asu-miR-67-3p	AgB14_g046_t03	170.00	-31.05	170.00	-31.05	130335	24	171	 88
asu-miR-67-3p	AgB14_g046_t04	170.00	-31.05	170.00	-31.05	130338	24	171	 88
asu-miR-67-3p	AgB14_g046_t05	170.00	-31.05	170.00	-31.05	130341	24	171	 88
asu-miR-67-3p	AgB14_g046_t06	170.00	-31.05	170.00	-31.05	130344	24	171	 88
asu-miR-67-3p	AgB14_g046_t07	170.00	-31.05	170.00	-31.05	130347	24	171	 88
asu-miR-67-3p	AgB14_g046_t08	170.00	-31.05	170.00	-31.05	130350	24	171	 88
asu-miR-67-3p	AgB14_g046_t10	170.00	-31.05	170.00	-31.05	130353	24	171	 88
asu-miR-67-3p	AgB14_g046_t11	170.00	-31.05	170.00	-31.05	130356	24	171	 88
asu-miR-67-3p	AgB14_g046_t12	170.00	-31.05	170.00	-31.05	130359	24	171	 88
asu-miR-67-3p	AgB14_g046_t13	170.00	-31.05	170.00	-31.05	130362	24	171	 88
asu-miR-67-3p	AgB15X_g134_t02	170.00	-29.91	170.00	-29.91	132119	24	779	 192
asu-miR-67-3p	AgB31X_g005_t01	461.00	-61.16	170.00	-25.61	149757	24	5195	 2444 728 454
asu-miR-67-3p	AgB31X_g005_t02	461.00	-61.16	170.00	-25.61	149758	24	5195	 2444 728 454
asu-miR-67-3p	AgR001_g295_t01	170.00	-18.19	170.00	-18.19	80568	24	3028	 2998
asu-miR-67-3p	AgR001_g295_t02	170.00	-18.19	170.00	-18.19	80569	24	2786	 2756
asu-miR-67-3p	AgR002_g317_t05	170.00	-24.02	170.00	-24.02	85408	24	2696	 1087
asu-miR-67-3p	AgR002_g317_t06	170.00	-24.02	170.00	-24.02	85409	24	2184	 575
asu-miR-67-3p	AgR003_g249_t02	319.00	-48.10	170.00	-24.45	94140	24	1060	 30 988
asu-miR-67-3p	AgR009X_g187_t01	170.00	-26.67	170.00	-26.67	104817	24	1007	 931
asu-miR-67-3p	AgR009X_g187_t02	170.00	-26.67	170.00	-26.67	104818	24	1007	 931
asu-miR-67-3p	AgR009X_g218_t01	170.00	-26.67	170.00	-26.67	104942	24	1102	 931
asu-miR-67-3p	AgR009X_g300_t01	311.00	-45.57	170.00	-25.48	105248	24	2834	 621 192
asu-miR-67-3p	AgR009X_g300_t02	311.00	-45.57	170.00	-25.48	105249	24	2834	 621 192
asu-miR-67-3p	AgR009X_g300_t03	311.00	-45.57	170.00	-25.48	105250	24	2834	 621 192
asu-miR-67-3p	AgR016_g035_t02	465.00	-68.81	170.00	-30.94	115302	24	13186	 4488 6403 9676
asu-miR-67-5p	AgB01_g486_t01	170.00	-24.17	170.00	-24.17	382611	25	112	 67
asu-miR-67-5p	AgB01_g486_t02	170.00	-24.17	170.00	-24.17	382620	25	112	 67
asu-miR-67-5p	AgB01_g792_t01	465.00	-67.94	170.00	-28.51	384000	25	5007	 4248 4591 2175
asu-miR-67-5p	AgB01_g792_t02	465.00	-67.94	170.00	-28.51	384001	25	5007	 4248 4591 2175
asu-miR-67-5p	AgB01_g792_t03	465.00	-67.94	170.00	-28.51	384002	25	5007	 4248 4591 2175
asu-miR-67-5p	AgB04_g406_t01	315.00	-52.65	170.00	-29.25	395377	25	3540	 1697 1407
asu-miR-67-5p	AgB04_g406_t02	315.00	-52.65	170.00	-29.25	395378	25	3540	 1697 1407
asu-miR-67-5p	AgB04_g406_t03	315.00	-52.65	170.00	-29.25	395379	25	3540	 1697 1407
asu-miR-67-5p	AgB04_g406_t04	315.00	-52.65	170.00	-29.25	395380	25	3540	 1697 1407
asu-miR-67-5p	AgB04_g406_t05	315.00	-52.65	170.00	-29.25	395381	25	3540	 1697 1407
asu-miR-67-5p	AgB04_g406_t06	315.00	-52.65	170.00	-29.25	395382	25	3540	 1697 1407
asu-miR-67-5p	AgB11_g151_t01	170.00	-32.00	170.00	-32.00	431224	25	4108	 478
asu-miR-67-5p	AgB11_g151_t02	170.00	-32.00	170.00	-32.00	431225	25	4014	 384
asu-miR-67-5p	AgB11_g151_t08	170.00	-32.00	170.00	-32.00	431231	25	4014	 384
